Time [s],X [°/s],Y [°/s],Z [°/s]
217.35175,-5.737392,8.667125,33.44778
217.353,-5.61532,10.49821,34.30228
217.35425,-6.103609,11.23064,35.03471
217.3555,-6.591897,11.71893,35.27886
217.35675,-6.469825,11.96307,35.40093
217.358,-6.347753,12.57343,35.27886
217.359,-7.080186,13.30587,35.27886
217.36,-7.934691,14.77073,35.76715
217.36125,-6.836042,15.13695,35.40093
217.3625,-7.568475,16.60182,35.15679
217.36375,-8.178836,18.18876,34.30228
217.365,-8.300908,19.65362,34.42435
217.36625,-8.545053,19.2874,35.64508
217.3675,-8.789197,20.01984,34.6685
217.36875,-8.789197,20.38605,34.05814
217.37,-8.667125,21.85092,33.08156
217.371,-9.887846,21.60678,33.44778
217.37225,-9.033341,21.4847,34.18021
217.3735,-9.521629,22.09506,33.3257
217.37475,-10.9865,23.19371,31.98291
217.376,-9.521629,21.11849,32.83741
217.37725,-9.521629,21.72885,32.71534
217.3785,-9.887846,21.97299,32.4712
217.37975,-9.277485,21.97299,30.64012
217.381,-9.155413,21.60678,30.51804
217.382,-9.277485,20.75227,30.51804
217.38325,-9.033341,19.77569,29.90768
217.3845,-9.521629,19.65362,29.66354
217.38575,-8.911269,18.18876,29.05318
217.387,-9.643702,18.4329,29.17525
217.38825,-8.545053,16.47974,29.90768
217.3895,-9.155413,16.11353,28.80903
217.39075,-8.300908,15.38109,27.71038
217.392,-8.178836,14.0383,26.61173
217.393,-8.300908,12.45136,24.90272
217.39425,-7.32433,11.10857,25.0248
217.3955,-7.934691,11.71893,25.0248
217.39675,-8.056764,10.86442,23.92615
217.398,-6.591897,9.277485,22.8275
217.39925,-6.958114,9.765774,22.70543
217.4005,-6.225681,9.399557,22.21714
217.40175,-6.591897,8.178836,20.6302
217.403,-6.225681,7.812619,19.65362
217.404,-5.493248,7.934691,18.67704
217.40525,-6.103609,8.789197,18.4329
217.4065,-4.150454,7.32433,17.82254
217.40775,-5.371176,7.080186,17.70047
217.409,-5.61532,7.32433,16.84596
217.41,-4.516671,7.202258,16.11353
217.41125,-4.516671,7.690547,14.64866
217.4125,-4.394598,7.812619,13.67208
217.41375,-3.90631,7.32433,13.79416
217.415,-4.760815,7.812619,13.06172
217.41625,-5.004959,8.056764,12.69551
217.4175,-3.784237,7.080186,11.23064
217.41875,-4.638742,8.545053,11.10857
217.42,-3.90631,8.545053,10.13199
217.421,-4.272526,9.033341,9.643702
217.42225,-3.90631,8.789197,8.300908
217.4235,-3.90631,10.13199,8.300908
217.42475,-3.173877,10.86442,8.056764
217.426,-4.150454,11.10857,7.934691
217.42725,-3.662165,10.86442,7.568475
217.4285,-4.272526,11.10857,5.737392
