Time [s],X [°/s],Y [°/s],Z [°/s]
166.549,51.51446,82.39872,46.26535
166.55,52.24689,83.49737,44.43427
166.55125,52.00275,84.96223,43.82391
166.5525,52.61311,83.86359,45.41085
166.55375,54.81041,80.20142,46.87572
166.555,56.88564,74.34196,47.364
166.55625,58.96086,65.43069,45.89914
166.5575,58.96086,56.76356,43.94598
166.55875,60.79194,46.63157,42.1149
166.56,61.76852,37.7203,39.55138
166.561,61.40231,30.51804,36.13337
166.56225,63.11131,26.36759,32.22705
166.5635,63.84375,22.46128,27.83246
166.56475,62.13474,21.36263,22.8275
166.566,61.89059,21.36263,16.84596
166.56725,60.30365,21.4847,11.71893
166.5685,61.89059,19.04326,6.103609
166.56975,62.25681,16.2356,3.418021
166.571,61.40231,14.89281,1.70901
166.572,63.96582,10.37613,-1.70901
166.57325,63.96582,10.25406,-4.272526
166.5745,63.96582,9.887846,-4.760815
166.57575,66.40726,7.934691,-5.981536
166.577,66.65141,8.545053,-7.202258
166.578,67.13969,8.300908,-7.934691
166.57925,67.62798,10.9865,-10.00992
166.5805,68.48249,11.59686,-11.71893
166.58175,68.84871,12.08514,-11.96307
166.583,68.84871,12.20722,-11.841
166.58425,68.48249,14.0383,-11.47478
166.5855,68.97078,14.16037,-10.37613
166.58675,69.82529,13.06172,-8.789197
166.588,70.67979,13.06172,-7.080186
166.589,69.82529,13.30587,-5.127031
166.59025,70.43565,10.62028,-4.638742
166.5915,69.94736,10.37613,-4.028382
166.59275,69.58114,9.521629,-3.540093
166.594,69.337,8.667125,-2.685588
166.59525,69.58114,8.178836,-2.441443
166.5965,68.97078,7.690547,-1.220722
166.59775,67.9942,8.911269,-0.9765774
166.599,68.23834,8.667125,-1.586938
166.6,68.84871,8.545053,-1.342794
166.60125,66.52934,10.62028,-1.464866
166.6025,67.26177,9.765774,-0.8545052
166.60375,66.52934,9.277485,-0.3662165
166.605,66.77348,10.49821,-0.1220722
166.60625,67.75005,10.74235,0
166.6075,68.36042,10.37613,-0.3662165
166.60875,68.23834,8.667125,-0.2441444
166.61,67.13969,10.25406,0
166.611,67.9942,9.521629,0.1220722
166.61225,69.09285,6.591897,-2.929732
166.6135,69.94736,5.004959,-6.103609
166.61475,70.80186,2.197299,-10.25406
166.616,71.77844,1.09865,-16.84596
166.617,70.92393,1.586938,-23.92615
166.61825,69.82529,3.051804,-30.88426
166.6195,65.79691,8.545053,-35.64508
166.62075,62.25681,15.74731,-36.62165
166.622,59.57122,22.09506,-36.37751
166.62325,53.9559,30.64012,-35.03471
166.6245,50.53788,36.62165,-30.2739
166.62575,42.48112,44.19013,-24.65858
166.627,37.47616,49.5613,-18.67704
166.628,32.83741,52.24689,-11.59686
166.62925,26.61173,54.68834,-4.272526
166.6305,21.85092,53.34554,2.80766
166.63175,18.06668,53.22347,9.643702
166.633,14.16037,53.34554,19.16533
166.63425,10.74235,51.27031,27.71038
166.6355,8.667125,49.5613,35.15679
166.63675,6.591897,47.24193,41.74868
166.638,3.784237,45.28878,46.99779
166.639,0.6103609,43.94598,51.63653
166.64025,-1.09865,43.33562,56.39735
166.6415,-3.784237,43.4577,61.76852
166.64275,-5.371176,43.82391,66.04105
166.644,-7.934691,46.5095,68.23834
166.64525,-11.23064,48.95094,72.26673
166.6465,-14.16037,50.53788,74.70817
166.64775,-17.82254,54.56626,78.37034
166.649,-18.55497,58.96086,81.54421
166.65,-19.89776,63.84375,84.35188
166.65125,-21.72885,67.9942,88.74647
166.6525,-23.19371,72.14465,93.26315
166.65375,-21.85092,76.17303,97.4136
166.655,-20.38605,80.44556,100.0992
166.656,-20.38605,84.47395,104.4938
166.65725,-20.50813,88.86855,107.9118
166.6585,-19.04326,90.8217,112.7947
166.65975,-18.06668,93.26315,115.9686
166.661,-16.96803,97.04738,117.9217
166.66225,-16.47974,99.48882,120.8515
166.6635,-15.25902,101.564,124.2695
166.66475,-14.77073,104.9821,128.542
166.666,-13.79416,108.4001,132.0821
166.667,-13.55001,111.696,136.8429
166.66825,-12.93965,116.5789,143.1907
166.6695,-14.0383,121.5839,149.0501
166.67075,-15.25902,125.6123,154.7875
166.672,-18.18876,128.0537,156.4965
166.67325,-19.16533,129.2744,156.2524
166.6745,-21.97299,132.5704,155.3979
166.67575,-25.0248,135.5001,152.4681
166.677,-25.8793,135.9884,149.5384
166.678,-26.73381,137.2091,146.6087
166.67925,-27.2221,136.4767,143.801
166.6805,-26.73381,137.3312,139.2843
166.68175,-24.29236,136.4767,137.3312
166.683,-20.01984,134.6456,135.256
166.68425,-15.62524,132.4483,132.5704
166.6855,-9.033341,127.8096,130.4951
166.68675,-5.61532,125.9785,128.6641
166.688,2.075227,120.3632,125.9785
166.689,7.568475,116.2127,122.1942
166.69025,13.18379,111.0857,119.5087
166.6915,19.40948,104.1276,116.2127
166.69275,23.92615,98.02396,112.5505
166.694,27.83246,91.55413,109.3767
166.695,31.98291,83.74151,106.6911
166.69625,36.74372,76.29511,102.4186
166.6975,39.67346,68.60456,99.36675
166.69875,43.57977,61.15816,95.82666
166.7,47.73022,54.81041,93.14107
166.70125,48.58472,47.24193,89.35683
166.7025,49.5613,41.50454,85.32845
166.70375,51.51446,34.54642,82.64286
166.705,53.71176,27.58831,79.34692
166.706,53.9559,22.33921,74.70817
166.70725,53.58968,15.25902,67.50591
166.7085,54.32212,9.155413,63.47753
166.70975,53.71176,3.418021,57.49599
166.711,54.93248,-2.685588,50.17167
166.71225,57.61806,-9.399557,44.19013
166.7135,58.10635,-15.74731,37.84237
166.71475,55.66491,-19.77569,33.08156
166.716,57.37392,-26.61173,28.19867
166.717,55.78698,-29.41939,25.39101
166.71825,56.76356,-34.79057,22.58335
166.7195,57.00771,-37.84237,18.92119
166.72075,56.76356,-41.2604,17.09011
166.722,55.90906,-46.02121,14.64866
166.72325,54.32212,-48.34058,12.45136
166.7245,54.81041,-52.49104,10.25406
166.72575,55.54284,-55.90906,6.71397
166.727,54.68834,-60.18158,4.028382
166.728,52.73518,-63.5996,1.586938
166.72925,53.22347,-69.21492,-2.075227
166.7305,52.61311,-72.51087,-6.225681
166.73175,53.10139,-77.02754,-9.521629
166.733,52.00275,-80.81178,-13.55001
166.734,51.39239,-84.35188,-16.72389
166.73525,50.9041,-87.40368,-20.99641
166.7365,49.68338,-90.08926,-26.00137
166.73775,48.95094,-90.8217,-29.05318
166.739,49.80545,-94.97215,-32.83741
166.74025,48.95094,-95.82666,-37.10994
166.7415,48.09644,-96.31495,-40.16175
166.74275,48.46265,-97.90189,-44.19013
166.744,47.73022,-98.2681,-48.21851
166.745,47.11986,-98.75639,-51.7586
166.74625,46.63157,-100.2213,-55.42077
166.7475,47.11986,-101.3199,-58.10635
166.74875,46.26535,-100.9537,-61.40231
166.75,46.5095,-102.2965,-63.84375
166.75125,45.28878,-102.4186,-67.62798
166.7525,46.5095,-103.3951,-70.31358
166.75375,46.5095,-105.4704,-71.90051
166.755,46.38743,-105.9586,-73.97574
166.756,46.14328,-105.2262,-76.7834
166.75725,47.48608,-106.569,-79.10277
166.7585,47.97437,-106.569,-81.17799
166.75975,48.46265,-107.0573,-83.25323
166.761,50.29374,-108.7663,-85.81674
166.76225,50.04959,-108.7663,-87.40368
166.7635,49.92752,-108.6442,-89.35683
166.76475,51.88068,-110.5974,-91.92035
166.766,53.22347,-110.9636,-93.14107
166.767,55.42077,-110.4753,-93.62936
166.76825,57.00771,-110.4753,-96.0708
166.7695,56.51942,-109.4987,-96.92531
166.77075,58.96086,-109.4987,-98.51225
166.772,59.44915,-108.0339,-99.73296
166.773,60.79194,-105.8366,-99.85504
166.77425,62.13474,-103.7614,-99.73296
166.7755,62.86717,-102.4186,-99.73296
166.77675,63.11131,-100.2213,-99.61089
