Time [s],X [°/s],Y [°/s],Z [°/s]
78.0965,-6.958114,8.667125,-3.540093
78.09775,-6.225681,7.690547,-3.418021
78.099,-7.812619,8.42298,-4.028382
78.1,-6.71397,7.568475,-4.272526
78.10125,-7.446403,8.178836,-3.784237
78.1025,-7.080186,8.545053,-3.418021
78.10375,-6.347753,7.32433,-3.90631
78.105,-7.202258,8.056764,-4.028382
78.106,-6.836042,7.812619,-4.028382
78.10725,-6.103609,7.568475,-4.516671
78.1085,-5.61532,8.300908,-3.90631
78.10975,-6.225681,7.934691,-4.516671
78.111,-7.32433,7.934691,-3.90631
78.11225,-6.103609,7.446403,-4.516671
78.1135,-6.103609,8.178836,-3.784237
78.11475,-7.202258,8.911269,-3.662165
78.116,-5.493248,6.836042,-4.516671
78.117,-7.568475,8.42298,-4.516671
78.11825,-6.469825,8.300908,-4.516671
78.1195,-5.371176,7.202258,-3.784237
78.12075,-7.080186,8.545053,-4.272526
78.122,-6.958114,7.934691,-4.150454
78.12325,-6.836042,8.178836,-3.784237
78.1245,-5.493248,7.812619,-4.394598
78.12575,-5.859465,7.690547,-5.127031
78.127,-6.347753,7.934691,-3.662165
78.128,-5.981536,7.690547,-4.272526
78.12925,-6.71397,8.178836,-3.90631
78.1305,-6.836042,7.690547,-4.516671
78.13175,-6.469825,7.934691,-3.662165
78.133,-6.71397,8.789197,-4.028382
78.13425,-6.958114,8.056764,-5.004959
78.1355,-6.347753,7.32433,-4.272526
78.13675,-7.32433,7.934691,-3.90631
78.138,-7.446403,8.667125,-4.150454
78.139,-6.225681,8.056764,-5.004959
78.14025,-6.71397,7.568475,-4.028382
78.1415,-6.591897,7.202258,-4.150454
78.14275,-6.225681,7.568475,-4.516671
78.144,-7.080186,7.32433,-3.784237
78.14525,-6.958114,8.300908,-4.394598
78.1465,-5.981536,7.568475,-4.516671
78.14775,-6.71397,7.32433,-4.394598
78.149,-6.71397,8.789197,-4.028382
78.15,-6.958114,8.300908,-5.737392
78.15125,-6.469825,8.056764,-4.882887
78.1525,-7.934691,8.545053,-4.882887
78.15375,-6.836042,7.690547,-4.516671
78.155,-6.591897,6.591897,-4.394598
78.156,-6.958114,7.934691,-5.004959
78.15725,-6.225681,8.056764,-5.004959
78.1585,-6.958114,7.934691,-5.249104
78.15975,-6.347753,8.300908,-5.371176
78.161,-5.61532,8.056764,-5.737392
78.16225,-6.71397,8.42298,-5.371176
78.1635,-6.71397,7.568475,-4.516671
78.16475,-7.202258,8.42298,-4.638742
78.166,-6.71397,9.033341,-4.516671
78.167,-6.103609,6.71397,-5.737392
78.16825,-5.371176,7.568475,-5.493248
78.1695,-6.225681,8.056764,-5.493248
78.17075,-5.61532,8.178836,-4.516671
78.172,-5.249104,8.056764,-5.127031
78.17325,-4.882887,8.42298,-4.882887
78.1745,-5.371176,7.934691,-4.760815
78.17575,-5.61532,7.202258,-4.760815
78.177,-5.859465,8.056764,-4.028382
78.178,-5.61532,8.300908,-4.394598
78.17925,-5.859465,8.056764,-4.638742
78.1805,-6.225681,7.568475,-5.493248
78.18175,-6.836042,8.545053,-4.760815
78.183,-5.859465,7.32433,-4.760815
78.18425,-6.591897,6.836042,-4.760815
78.1855,-7.568475,7.32433,-5.127031
78.18675,-7.690547,7.812619,-5.127031
78.188,-6.469825,6.958114,-6.103609
78.189,-5.859465,7.690547,-6.591897
78.19025,-5.859465,8.056764,-5.004959
78.1915,-6.347753,7.690547,-4.882887
78.19275,-6.347753,8.178836,-5.127031
78.194,-6.347753,8.789197,-4.638742
78.195,-5.737392,6.958114,-5.371176
78.19625,-6.347753,6.469825,-4.882887
78.1975,-6.836042,6.347753,-5.737392
78.19875,-6.71397,7.32433,-5.61532
78.2,-6.469825,7.812619,-5.61532
78.20125,-5.493248,6.958114,-5.493248
78.2025,-5.61532,7.568475,-6.103609
78.20375,-6.469825,7.690547,-5.004959
78.205,-6.469825,8.545053,-5.371176
78.206,-6.347753,6.469825,-5.981536
78.20725,-6.103609,6.469825,-5.981536
78.2085,-5.859465,7.32433,-5.371176
78.20975,-5.859465,6.591897,-6.103609
78.211,-6.71397,8.789197,-5.859465
78.21225,-5.493248,7.32433,-5.737392
78.2135,-6.103609,7.934691,-6.347753
78.21475,-5.493248,7.446403,-5.859465
78.216,-5.981536,7.446403,-5.859465
78.217,-5.859465,7.080186,-5.737392
78.21825,-6.591897,7.446403,-5.981536
78.2195,-5.371176,6.836042,-5.249104
78.22075,-5.61532,7.568475,-6.591897
78.222,-4.516671,6.836042,-6.591897
78.22325,-5.004959,7.690547,-5.61532
78.2245,-5.737392,6.71397,-5.127031
78.22575,-4.028382,6.469825,-5.371176
78.227,-5.61532,6.836042,-5.371176
78.228,-5.249104,7.690547,-4.272526
78.22925,-4.638742,7.568475,-5.371176
78.2305,-4.882887,7.32433,-6.347753
78.23175,-4.882887,6.836042,-6.469825
78.233,-6.469825,7.080186,-6.469825
78.234,-6.469825,8.056764,-6.103609
78.23525,-3.784237,5.859465,-7.202258
78.2365,-4.516671,7.080186,-7.32433
78.23775,-4.638742,6.71397,-6.591897
78.239,-4.272526,7.080186,-6.103609
78.24025,-5.249104,7.934691,-5.981536
78.2415,-4.760815,6.71397,-7.080186
78.24275,-4.150454,6.836042,-5.737392
78.244,-4.638742,6.469825,-5.981536
78.245,-4.760815,6.836042,-6.71397
78.24625,-4.516671,6.347753,-5.371176
78.2475,-4.516671,6.958114,-5.737392
